gesture,filename,hand,lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
B,B_sample_158.jpg,Right,0.48755699,0.81086916,0.00000020,0.56844938,0.69466627,-0.07594268,0.57375652,0.56543732,-0.10821721,0.45314181,0.47015029,-0.13290882,0.34246692,0.44299310,-0.15566386,0.59169328,0.42698705,-0.03133255,0.55635196,0.27546638,-0.06864432,0.50672936,0.19447763,-0.11490822,0.46653199,0.12145260,-0.15209727,0.49097216,0.42437181,-0.02224114,0.44924867,0.26768148,-0.04595109,0.40789071,0.17127332,-0.09220099,0.37916797,0.07713923,-0.13486320,0.40851673,0.44744879,-0.02421633,0.36164951,0.31323135,-0.04915681,0.34014124,0.23061799,-0.08876827,0.31942528,0.15483651,-0.12154390,0.34097755,0.49559346,-0.03463883,0.30807954,0.38251033,-0.05168280,0.29559883,0.31289127,-0.06615299,0.28474587,0.25173110,-0.08211406
B,B_sample_16.jpg,Right,0.43259409,0.81754947,0.00000022,0.54194480,0.78922439,-0.05309017,0.63735300,0.71028709,-0.06942959,0.65114295,0.61813223,-0.08214211,0.57203311,0.58838242,-0.09545483,0.58192271,0.51844192,-0.01499183,0.58678693,0.41280451,-0.03930888,0.57958519,0.34795877,-0.07314873,0.56884849,0.28784758,-0.10210661,0.51651955,0.49642548,-0.01458895,0.52139908,0.36915940,-0.03501232,0.52260727,0.29391161,-0.06987673,0.51971096,0.22764641,-0.09950906,0.45721906,0.50517416,-0.02173259,0.46159780,0.38311160,-0.04488124,0.46808529,0.30959949,-0.07683753,0.47026229,0.24596915,-0.10136837,0.39683911,0.53486061,-0.03516259,0.39957494,0.44194293,-0.05483777,0.40388829,0.38620561,-0.07078863,0.40871328,0.33439010,-0.08518077
B,B_sample_161.jpg,Right,0.45927528,0.88713360,0.00000053,0.57298362,0.76196241,-0.03034417,0.60424042,0.61188126,-0.03033091,0.50945055,0.49984932,-0.03279644,0.39609259,0.49225459,-0.03668009,0.56425917,0.50681567,0.03262854,0.56431127,0.36908025,0.02085933,0.55010319,0.28030169,-0.00598114,0.53736061,0.19928837,-0.03286655,0.47470036,0.49388760,0.02086707,0.46847966,0.34008431,0.01005069,0.46151644,0.23303965,-0.02506166,0.45805424,0.14126182,-0.05678917,0.39532328,0.51490134,0.00051289,0.37564251,0.36234415,-0.01844782,0.37730068,0.26030034,-0.05834048,0.37918264,0.17606002,-0.08890306,0.31971908,0.56491739,-0.02455027,0.30124754,0.44440085,-0.04262610,0.30294144,0.36273921,-0.06235931,0.30940071,0.29114681,-0.08100687
B,B_sample_164.jpg,Right,0.52717751,0.90142000,0.00000062,0.64848018,0.83049875,-0.05112619,0.70876390,0.69904715,-0.06155794,0.59718132,0.59117812,-0.06927836,0.47764847,0.56995666,-0.07701904,0.64487213,0.54444784,-0.00026147,0.65116113,0.42209923,-0.01855901,0.64794767,0.34768403,-0.04369847,0.64977819,0.27951917,-0.06761444,0.55305994,0.52531677,-0.00386436,0.55997062,0.39499700,-0.01599900,0.57082742,0.31126922,-0.04565460,0.58256227,0.23616457,-0.07367910,0.47484517,0.54248530,-0.01714407,0.46550372,0.42234200,-0.04155004,0.47060058,0.35392833,-0.07423182,0.47252706,0.29379606,-0.09781022,0.39658263,0.58873558,-0.03646727,0.38691217,0.48986909,-0.06097571,0.38845062,0.42932695,-0.07766999,0.38953248,0.37202483,-0.09198713
B,B_sample_167.jpg,Right,0.47492367,0.92742485,0.00000037,0.57673287,0.83463436,-0.05352386,0.61878937,0.69718605,-0.07401872,0.53243458,0.57062900,-0.09178036,0.43435198,0.51544803,-0.11007642,0.61339742,0.53149986,-0.02264908,0.61553907,0.36133647,-0.05543048,0.60261661,0.26085275,-0.09276302,0.58576703,0.17148742,-0.12291099,0.53020430,0.51066911,-0.02606914,0.52927965,0.33283436,-0.05096582,0.51987123,0.22216734,-0.08903470,0.50667423,0.12797657,-0.12030936,0.45581055,0.52527469,-0.03756050,0.44475615,0.36090800,-0.06125141,0.44262865,0.26018879,-0.09330092,0.43384120,0.17327076,-0.11745279,0.38132703,0.57013106,-0.05545838,0.37280703,0.43431723,-0.07549619,0.37328023,0.35085133,-0.08857701,0.37395731,0.27679974,-0.09940433
B,B_sample_168.jpg,Right,0.54182565,0.92617732,0.00000112,0.64813429,0.84253263,-0.06732128,0.69146246,0.70638055,-0.09801776,0.58400607,0.58883119,-0.12030495,0.46915427,0.55385274,-0.14556704,0.66527593,0.53183579,-0.08230379,0.66736352,0.34333247,-0.12889299,0.65937340,0.21788883,-0.16667403,0.64322484,0.11304647,-0.19502106,0.55912668,0.51640910,-0.08876125,0.55451500,0.31222701,-0.12717578,0.54588997,0.17439362,-0.16908634,0.53329992,0.06381077,-0.19907036,0.46857095,0.54672295,-0.10012975,0.44778800,0.36620104,-0.13979360,0.43886250,0.24694815,-0.17995454,0.42982388,0.14444849,-0.20565677,0.37925589,0.61209279,-0.11669158,0.35560572,0.47493705,-0.15601268,0.34953213,0.38580191,-0.17475343,0.34682125,0.30523169,-0.18519235
B,B_sample_169.jpg,Right,0.49854818,0.94441086,0.00000072,0.60859919,0.83227992,-0.06522789,0.62743443,0.67176449,-0.09385825,0.50754207,0.57903659,-0.11738506,0.37580749,0.58434200,-0.14335461,0.58004767,0.51529562,-0.06050862,0.55530477,0.33149546,-0.10055391,0.52572358,0.21982849,-0.13883784,0.49633411,0.12446380,-0.17010264,0.47526017,0.51046771,-0.06493120,0.44226736,0.30878890,-0.09663336,0.41623268,0.17570359,-0.13541614,0.39106870,0.06746861,-0.16773993,0.38748050,0.54660636,-0.07633402,0.33918387,0.36371303,-0.10460169,0.32057527,0.25283426,-0.14091727,0.30409849,0.16291562,-0.16821465,0.31007111,0.61370802,-0.09489741,0.26405278,0.47760129,-0.11830385,0.24885547,0.38760257,-0.13501380,0.24072388,0.30893379,-0.14969631
B,B_sample_17.jpg,Right,0.42338568,0.79182422,0.00000070,0.54150820,0.73903257,-0.05567434,0.61361450,0.61839330,-0.07158473,0.53896248,0.49490908,-0.08263743,0.43200088,0.45159668,-0.09293155,0.63495260,0.46331388,-0.01872571,0.67509592,0.31873310,-0.04327002,0.68996012,0.22689521,-0.07194237,0.69923967,0.14887244,-0.09590303,0.55909467,0.42721337,-0.02056792,0.60124975,0.27463651,-0.03618778,0.62514621,0.17515409,-0.06563825,0.64508027,0.09432346,-0.09092011,0.48434830,0.42572957,-0.03150814,0.51851141,0.28110647,-0.05076643,0.54772252,0.19337836,-0.08161006,0.57061005,0.11867809,-0.10433245,0.40365636,0.45288563,-0.04940636,0.42911857,0.33921134,-0.06451103,0.45397669,0.26909786,-0.07642177,0.47574806,0.20747694,-0.08759620
B,B_sample_171.jpg,Right,0.45814973,0.87250823,0.00000040,0.60533601,0.75889152,-0.03126331,0.67276156,0.61479479,-0.02269398,0.60349977,0.48122677,-0.01397349,0.50096607,0.49236140,-0.00624555,0.55118030,0.49376798,0.03604985,0.53951311,0.34654501,0.02995596,0.52498090,0.26020652,0.00976582,0.51079047,0.19012699,-0.00876776,0.46416134,0.49355334,0.03426749,0.45388126,0.33044946,0.03407578,0.44596487,0.23259231,0.00925918,0.43596858,0.15802959,-0.01324144,0.39608097,0.51581502,0.02455302,0.37313312,0.36821604,0.01859511,0.36918581,0.27933025,-0.00927266,0.36420512,0.21333688,-0.03085433,0.32534635,0.55766875,0.00968351,0.30497688,0.44132721,0.00593949,0.30377409,0.36710835,-0.00334028,0.30414951,0.30499288,-0.01355554
B,B_sample_172.jpg,Right,0.46282607,0.88532233,0.00000038,0.59934080,0.82826740,-0.02469244,0.68221146,0.73421156,-0.02572585,0.68417311,0.63441443,-0.02912835,0.60882854,0.61797190,-0.03570042,0.61024970,0.56666178,0.01001442,0.63424975,0.45447493,-0.00597852,0.64848000,0.38856512,-0.03064220,0.66223460,0.32640517,-0.05490498,0.54664040,0.55502939,-0.00317517,0.57615852,0.42753416,-0.01975007,0.59915119,0.34930331,-0.05160015,0.61710888,0.27784258,-0.08012522,0.48523718,0.57011533,-0.02184321,0.50544894,0.44847500,-0.04542638,0.52817088,0.37504190,-0.07960940,0.54732072,0.31118816,-0.10590119,0.41779381,0.60364300,-0.04389060,0.42962223,0.51241654,-0.06694832,0.45290631,0.45517832,-0.08745765,0.47515804,0.40231556,-0.10574289
B,B_sample_173.jpg,Right,0.55729473,0.92792356,0.00000030,0.72718537,0.79298878,-0.02706427,0.77862716,0.60846823,-0.02080968,0.68423337,0.46148726,-0.01761632,0.54920030,0.43842331,-0.01828827,0.70693696,0.49031186,0.03134830,0.70537668,0.31915504,0.00909888,0.68326485,0.22160698,-0.02581789,0.66059142,0.13763049,-0.05596138,0.59904677,0.48095432,0.01312145,0.59073091,0.29213673,-0.00108727,0.57246238,0.16939670,-0.04210491,0.55262023,0.07215571,-0.07770135,0.49985492,0.51251668,-0.01365965,0.47562432,0.32587653,-0.04097925,0.46449864,0.20895843,-0.08442611,0.45273155,0.11331925,-0.11517836,0.39477086,0.57843703,-0.04386510,0.37101117,0.43103063,-0.07015390,0.36819977,0.33726221,-0.08888976,0.36903733,0.25461292,-0.10496016
B,B_sample_174.jpg,Right,0.46753633,0.86100549,0.00000048,0.55312854,0.76873964,-0.03883772,0.58362275,0.61570638,-0.04694879,0.49792582,0.51053232,-0.05499439,0.39426529,0.48928446,-0.06393468,0.55152297,0.48003542,-0.00981575,0.55331093,0.33541515,-0.03666116,0.54314244,0.24672630,-0.06696504,0.52779323,0.16886413,-0.09269550,0.47579819,0.46963331,-0.02022304,0.47227746,0.31512120,-0.04341733,0.46600646,0.20475787,-0.07740008,0.45625854,0.11019406,-0.10598351,0.40901512,0.49359703,-0.03801924,0.40034324,0.34765017,-0.06469341,0.40435782,0.25361457,-0.09902520,0.40289909,0.17200702,-0.12422226,0.34498638,0.54398119,-0.06094233,0.33641729,0.42878696,-0.08527249,0.33979782,0.35309932,-0.10361061,0.34293786,0.28506511,-0.11930949
B,B_sample_175.jpg,Right,0.46621060,0.92485708,0.00000048,0.60429001,0.84931481,-0.06500562,0.70925623,0.69429809,-0.07742997,0.67749906,0.53814644,-0.08508617,0.55940217,0.50415617,-0.09152070,0.59092724,0.48773301,-0.00685836,0.58497584,0.32500213,-0.02934251,0.56865859,0.23017430,-0.06209793,0.55265188,0.14824566,-0.09100986,0.49820232,0.47796926,-0.00440449,0.48701003,0.29928827,-0.01849007,0.48318642,0.19331053,-0.05140433,0.47514337,0.10328227,-0.08083134,0.42141074,0.50256401,-0.01235083,0.39752102,0.34303117,-0.03078981,0.39931351,0.24507105,-0.05950540,0.39564809,0.16517356,-0.08300330,0.34147191,0.55448395,-0.02941286,0.32629436,0.41896662,-0.04871974,0.32776585,0.33174440,-0.06351786,0.33007970,0.25383466,-0.07710832
B,B_sample_176.jpg,Right,0.50935501,0.84301472,0.00000040,0.60160244,0.72088891,-0.02946889,0.61815619,0.57826239,-0.03041713,0.52969849,0.47673231,-0.03372878,0.43127179,0.46338660,-0.03716934,0.58234006,0.47483927,0.03610311,0.57597220,0.35176849,0.02611139,0.56004423,0.27865055,0.00029501,0.54432338,0.21078008,-0.02505955,0.50431788,0.46727866,0.02752613,0.49161330,0.33599779,0.02019656,0.48157015,0.24909589,-0.01201089,0.47334871,0.17047042,-0.04204302,0.43704730,0.49081004,0.01020063,0.41318071,0.36167526,-0.00453433,0.40843695,0.27617806,-0.03987932,0.40099734,0.20232278,-0.06787845,0.37493932,0.54137611,-0.01191114,0.35056204,0.43691903,-0.02574220,0.34761164,0.36455831,-0.04298202,0.34766871,0.29950008,-0.06000338
B,B_sample_177.jpg,Right,0.52566993,0.93968123,0.00000060,0.67876643,0.83909035,-0.06126991,0.76418298,0.68570608,-0.08576550,0.67050254,0.55201668,-0.10723673,0.54364473,0.51404983,-0.13194995,0.66833246,0.50793070,-0.03648958,0.67301446,0.34620461,-0.08426601,0.65997940,0.25109977,-0.13212492,0.64124155,0.17036623,-0.16840528,0.55406958,0.49806637,-0.04525312,0.55200928,0.32303354,-0.08207710,0.53972417,0.21402526,-0.12843940,0.52322972,0.12337586,-0.16633792,0.45451576,0.52598518,-0.06323628,0.44801122,0.36197993,-0.10317384,0.44361115,0.26095891,-0.14249009,0.43408224,0.17740569,-0.17037998,0.35089052,0.58192503,-0.08766026,0.34734625,0.44943556,-0.12062989,0.35282171,0.37170827,-0.13776831,0.35510555,0.30130494,-0.15136522
B,B_sample_178.jpg,Right,0.52602720,0.87985939,0.00000081,0.64897168,0.80070627,-0.10612289,0.69560683,0.66568422,-0.15121435,0.55511874,0.55981112,-0.18335816,0.42072535,0.52724260,-0.21615317,0.68719816,0.51418865,-0.08991146,0.68457776,0.36698350,-0.14473107,0.66372257,0.27042401,-0.19583236,0.64442509,0.17820618,-0.23714635,0.57823932,0.49545643,-0.07831994,0.57514578,0.33191562,-0.12287803,0.56582731,0.22604343,-0.17544658,0.56323886,0.12253258,-0.21993059,0.47983637,0.51490796,-0.07825558,0.46562439,0.36630851,-0.12437391,0.46782121,0.27336118,-0.17512254,0.47047785,0.18553045,-0.21303467,0.38028580,0.55911529,-0.08764268,0.36797026,0.44334581,-0.12754051,0.37508827,0.36679852,-0.15716933,0.38308060,0.29358888,-0.18222754
B,B_sample_179.jpg,Right,0.49272949,0.90553552,0.00000062,0.59817046,0.82270849,-0.05938681,0.64026219,0.68719691,-0.08400622,0.55015659,0.56863856,-0.10440396,0.45097402,0.51490396,-0.12598482,0.61468893,0.52510238,-0.04514585,0.61997259,0.37115753,-0.08469506,0.61025947,0.27353331,-0.12312487,0.59471291,0.18728733,-0.15414278,0.52632791,0.50381124,-0.05181554,0.52748454,0.33044261,-0.08497535,0.52301383,0.21316600,-0.12628374,0.51355380,0.11258495,-0.15922955,0.44675839,0.52509421,-0.06570903,0.43194711,0.36619380,-0.10181008,0.43215460,0.26415700,-0.14187443,0.42847678,0.17365575,-0.17053860,0.36448592,0.57934213,-0.08540093,0.34625494,0.46230879,-0.12012900,0.34533870,0.38475013,-0.14259809,0.34581283,0.31285119,-0.15947810
B,B_sample_180.jpg,Right,0.44622678,0.90295392,0.00000034,0.57663149,0.83245397,-0.06506134,0.67310518,0.70703101,-0.07981076,0.64362633,0.56602466,-0.08695341,0.55604506,0.49947777,-0.09168903,0.59203905,0.51494205,-0.00996323,0.59472257,0.35861045,-0.03463982,0.57780969,0.26899546,-0.06949554,0.56089044,0.19483832,-0.09728732,0.50456405,0.49039233,-0.00006293,0.50123584,0.32652012,-0.01441187,0.49472979,0.22352913,-0.05009741,0.48571557,0.13950291,-0.08075628,0.43208504,0.50169861,0.00039458,0.42238313,0.35228741,-0.01585140,0.42493266,0.26010650,-0.04781814,0.42478120,0.18297887,-0.07353028,0.35910824,0.54410094,-0.00663625,0.35217255,0.43175453,-0.02209091,0.36099333,0.36105245,-0.03655038,0.37116283,0.29735467,-0.04934364
B,B_sample_181.jpg,Right,0.52737480,0.81887186,0.00000053,0.61397642,0.71158344,-0.04756468,0.62732422,0.56191713,-0.06412883,0.52529693,0.45713109,-0.07770468,0.41317266,0.43629122,-0.09126654,0.61973310,0.43786514,-0.01281879,0.60506356,0.28030866,-0.03826461,0.58371335,0.18647158,-0.06983031,0.56354964,0.10429135,-0.09610859,0.54136586,0.43106082,-0.01540899,0.52330965,0.27182984,-0.03319164,0.50577474,0.16620693,-0.06591285,0.48973781,0.07426280,-0.09512896,0.47354910,0.45161006,-0.02599433,0.45203319,0.30572206,-0.04433829,0.44499165,0.20964304,-0.07588350,0.43282065,0.12524009,-0.10075808,0.41223013,0.49553666,-0.04268228,0.39420056,0.37593865,-0.05556940,0.39124346,0.29799277,-0.06765935,0.38683271,0.22821072,-0.08045962
B,B_sample_182.jpg,Right,0.44822615,0.91831160,0.00000032,0.57586753,0.82479268,-0.04845428,0.64340216,0.68976474,-0.06076102,0.58351564,0.56349480,-0.07078228,0.51470792,0.51196778,-0.08128730,0.57485068,0.50167227,-0.00282971,0.55565137,0.33518028,-0.03384015,0.53402311,0.24090913,-0.07096916,0.51353788,0.16319007,-0.09837809,0.48591286,0.49169311,-0.00541392,0.47107863,0.31607485,-0.02861718,0.45688272,0.20599505,-0.06597168,0.44282639,0.11989096,-0.09516412,0.41128153,0.51193649,-0.01720987,0.39623612,0.34717888,-0.04330387,0.38754326,0.24579909,-0.07522720,0.38031000,0.16471636,-0.09726216,0.33509868,0.55909121,-0.03472982,0.32668418,0.43018669,-0.05669880,0.32683080,0.35300696,-0.06918496,0.33171618,0.28375733,-0.07825539
B,B_sample_183.jpg,Right,0.51101995,0.94944370,0.00000039,0.64166725,0.84161651,-0.02803382,0.68559486,0.66428328,-0.03356538,0.62433994,0.53175610,-0.04064708,0.51404405,0.51342750,-0.05252922,0.58782494,0.53490353,-0.01638690,0.57153922,0.36251390,-0.04876369,0.55627841,0.25581920,-0.08225635,0.53825498,0.16671780,-0.11004696,0.50923645,0.53870547,-0.03632782,0.49448815,0.34013465,-0.06569914,0.48563075,0.20720485,-0.10336243,0.47141540,0.10597813,-0.13414305,0.43828067,0.57288450,-0.06134685,0.41910553,0.38032490,-0.09617713,0.41300720,0.25732642,-0.13598764,0.40577510,0.16469038,-0.16367257,0.36894357,0.63208234,-0.08935414,0.34917378,0.48469988,-0.12163097,0.34924027,0.38600871,-0.14493752,0.34872842,0.30573618,-0.16392538
B,B_sample_184.jpg,Right,0.58754069,0.89937031,0.00000084,0.69441646,0.79946262,-0.06326608,0.73407596,0.63916302,-0.08216802,0.65172428,0.51473361,-0.09445277,0.52940869,0.49094930,-0.10751532,0.69763058,0.47056404,-0.02228404,0.68009341,0.31180423,-0.04507521,0.65544516,0.21043235,-0.07917738,0.62980407,0.11941013,-0.11010224,0.59894836,0.45790780,-0.02234132,0.57352149,0.28206164,-0.03749574,0.55492139,0.17070651,-0.07356852,0.53364134,0.07850540,-0.10588730,0.51162314,0.48314163,-0.03104025,0.48074150,0.32041985,-0.05278420,0.47502393,0.21858695,-0.08824236,0.46296260,0.13617784,-0.11471406,0.42622000,0.53981620,-0.04683085,0.40114644,0.40385926,-0.06746662,0.39977205,0.31991059,-0.08251150,0.39937705,0.24773210,-0.09563461
B,B_sample_185.jpg,Right,0.56796998,0.93414569,0.00000146,0.67860901,0.83111739,-0.09251053,0.72306657,0.73557246,-0.15420637,0.58234990,0.67799753,-0.20216693,0.44690418,0.67621475,-0.25816056,0.60063976,0.51771641,-0.15496100,0.55043465,0.32318813,-0.21548599,0.50580263,0.20536771,-0.26489571,0.46050921,0.09415740,-0.30462232,0.49764118,0.52422488,-0.14958981,0.43196121,0.31086037,-0.22222407,0.39509928,0.17685926,-0.28809175,0.36594090,0.05128726,-0.33479443,0.41446614,0.57621247,-0.14277506,0.34823525,0.37290889,-0.20196576,0.31427294,0.24530864,-0.24123159,0.29720283,0.12962788,-0.26528674,0.33886591,0.66505957,-0.14056301,0.28335398,0.50282884,-0.18176329,0.26488233,0.40870142,-0.19120783,0.26646250,0.31764394,-0.19668558
B,B_sample_186.jpg,Right,0.45765084,0.92664284,0.00000066,0.58595622,0.82171792,-0.04775366,0.63735527,0.65568328,-0.05860937,0.54765469,0.51970130,-0.06636060,0.42107692,0.50481141,-0.07493936,0.58193415,0.50644696,-0.01345272,0.58617669,0.33053571,-0.03519361,0.57739359,0.22661039,-0.06320956,0.56176972,0.13793963,-0.08802354,0.48904026,0.48856694,-0.02065486,0.48969552,0.30288792,-0.03427195,0.48716110,0.18500847,-0.06559024,0.47740594,0.08860400,-0.09140958,0.40846968,0.51142150,-0.03494845,0.40056303,0.33283311,-0.05422300,0.40546685,0.22109686,-0.08568706,0.40299967,0.13119513,-0.10735261,0.32493466,0.56742829,-0.05503543,0.31631589,0.41727296,-0.07383151,0.32399720,0.32362890,-0.08577904,0.33043247,0.24966975,-0.09475725
B,B_sample_187.jpg,Right,0.48812369,0.76529372,0.00000042,0.56317180,0.68324673,-0.03586956,0.58992183,0.57373464,-0.04761728,0.52487552,0.48712185,-0.05787673,0.45052487,0.45254150,-0.06786706,0.59765637,0.47298327,-0.00973175,0.59720129,0.34557587,-0.03445174,0.58593303,0.26614678,-0.06201128,0.57320607,0.19721770,-0.08410304,0.53266221,0.46216214,-0.01562971,0.53315383,0.33110949,-0.03436081,0.52629572,0.24398777,-0.06288575,0.51938516,0.16883320,-0.08647661,0.47236997,0.47476652,-0.02804931,0.47345811,0.35190383,-0.04769457,0.47555149,0.27575392,-0.07376836,0.47384745,0.20772737,-0.09325501,0.41230038,0.50823581,-0.04491717,0.41041350,0.41664839,-0.06203799,0.41459125,0.35750502,-0.07332473,0.41796756,0.30441561,-0.08290412
B,B_sample_189.jpg,Right,0.50650096,0.79880422,0.00000044,0.61500949,0.72435719,-0.02922506,0.67935407,0.61762917,-0.03555945,0.62059081,0.53068453,-0.04141199,0.51602924,0.53216678,-0.05045465,0.60879999,0.49265569,-0.00618666,0.61018246,0.37385613,-0.02237280,0.60365605,0.30312279,-0.04508537,0.59513038,0.24106386,-0.06532645,0.54077196,0.48547772,-0.01520608,0.54582787,0.35350233,-0.02664921,0.54392380,0.26896277,-0.05311063,0.53701442,0.19796643,-0.07749666,0.48382068,0.50145942,-0.02906529,0.47894102,0.37341422,-0.04430107,0.48080850,0.29140520,-0.07307305,0.47808689,0.22464156,-0.09533767,0.42590541,0.53411162,-0.04669780,0.42050266,0.42619461,-0.06022077,0.42397812,0.35574210,-0.07332218,0.42625508,0.29419804,-0.08612829
B,B_sample_19.jpg,Right,0.71945560,0.79018044,0.00000027,0.83183360,0.69602883,-0.03742380,0.88455719,0.55278462,-0.04399191,0.84887302,0.42867473,-0.04919978,0.75935507,0.40247622,-0.05629621,0.77421570,0.41491231,-0.01069189,0.75640815,0.27075517,-0.03269169,0.74287671,0.18655781,-0.06111475,0.72912538,0.11206996,-0.08670464,0.70596862,0.41451424,-0.01832533,0.68650329,0.25306660,-0.03777172,0.67383265,0.14970526,-0.06967291,0.65377945,0.06521273,-0.09864058,0.64964831,0.44070843,-0.03200053,0.62264937,0.28802556,-0.05590788,0.60941064,0.19251110,-0.08803020,0.59219050,0.11704394,-0.11320309,0.59626639,0.48893926,-0.05033930,0.57278919,0.36536378,-0.07345784,0.56550163,0.28429914,-0.09293585,0.55751646,0.21454158,-0.11059562
B,B_sample_190.jpg,Right,0.55759186,0.91506767,0.00000088,0.66516250,0.79939801,-0.06204830,0.70468968,0.63835919,-0.08147588,0.61458999,0.50948238,-0.09628672,0.50910997,0.45298326,-0.11112770,0.64572996,0.48499909,-0.02156411,0.64898366,0.32032731,-0.05585416,0.64341611,0.21805298,-0.09200133,0.63570249,0.12809110,-0.12005673,0.55637890,0.47830260,-0.02199645,0.55976617,0.30461007,-0.04852278,0.55728179,0.18700239,-0.08384350,0.55045694,0.08877492,-0.11168088,0.47722283,0.50839442,-0.03249979,0.47058690,0.34516799,-0.06092839,0.47685987,0.23923557,-0.09364466,0.47804043,0.15385324,-0.11613655,0.39551210,0.56681889,-0.05008761,0.38586238,0.43441045,-0.07640342,0.39356363,0.34535283,-0.09329446,0.40396643,0.26783949,-0.10552651
B,B_sample_191.jpg,Right,0.48808974,0.87110484,0.00000013,0.61070281,0.77494276,-0.03790368,0.67201114,0.62207782,-0.04648863,0.59007621,0.49602199,-0.05518559,0.47301388,0.47661811,-0.06617137,0.62223983,0.48810005,-0.00602143,0.63368201,0.34593365,-0.03034121,0.62142956,0.26415443,-0.06279004,0.60793567,0.18756276,-0.09245484,0.53218532,0.47166750,-0.01635887,0.53857523,0.31697905,-0.03520241,0.53296095,0.21850786,-0.07094504,0.52496123,0.12950277,-0.10533239,0.45464611,0.48885337,-0.03382035,0.45056623,0.33830976,-0.05713896,0.45333624,0.24486886,-0.09357469,0.44913906,0.16317108,-0.12424584,0.37963709,0.53138238,-0.05639946,0.37097898,0.40809351,-0.07605464,0.37646246,0.32977754,-0.09446669,0.38224590,0.25719762,-0.11419512
